source_file,subject,message_date,reported_at,dispatcher,row_in_message,raw_entry,location,issue,label,issue_time
Medford Tags 12_26_25.msg,Medford Tags 12.26.25,2025-12-26T20:41:57Z,2025-12-26T09:52:46-05:00,SSAWALLI,2,11 WELGATE RD RECYC NOT OUT 0917AM,11 WELGATE RD,RECYC NOT OUT,recyc_not_out,0917AM
Medford Tags 12_26_25.msg,Medford Tags 12.26.25,2025-12-26T20:41:57Z,2025-12-26T09:52:46-05:00,SSAWALLI,2,19 WELGATE RD RECYC NOT OUT 0917AM,19 WELGATE RD,RECYC NOT OUT,recyc_not_out,0917AM
Medford Tags 12_26_25.msg,Medford Tags 12.26.25,2025-12-26T20:41:57Z,2025-12-26T09:52:46-05:00,SSAWALLI,2,19 WELGATE RD RECYC NOT OUT 0917AM,19 WELGATE RD,RECYC NOT OUT,recyc_not_out,0917AM
Medford Tags 12_26_25.msg,Medford Tags 12.26.25,2025-12-26T20:41:57Z,2025-12-26T09:52:46-05:00,SSAWALLI,2,40 WELGATE RD RECYC NOT OUT 0917AM,40 WELGATE RD,RECYC NOT OUT,recyc_not_out,0917AM
Medford Tags 12_27_25.msg,Medford Tags 12.27.25,2025-12-27T20:41:17Z,2025-12-27T09:52:18-05:00,SSAWALLI,1,"HARVARD ST MANY HOMES, RECYC NOT OUT 0855AM",HARVARD ST MANY HOMES,RECYC NOT OUT,recyc_not_out,0855AM
Medford Tags 12_27_25.msg,Medford Tags 12.27.25,2025-12-27T20:41:17Z,2025-12-27T09:52:48-05:00,SSAWALLI,2,"FREDERICK AVE MANY HOMES, RECYC NOT OUT 0951AM",FREDERICK AVE MANY HOMES,RECYC NOT OUT,recyc_not_out,0951AM
Medford Tags 12_29_25.msg,Medford Tags 12.29.25,2025-12-29T20:46:38Z,2025-12-29T07:48:37-05:00,SSAWALLI,1,"8 PEMBROOK ST RECYC ON SIDEWALK, NOT SVCD",8 PEMBROOK ST,"RECYC ON SIDEWALK, NOT SVCD",other,
Medford Tags 12_29_25.msg,Medford Tags 12.29.25,2025-12-29T20:46:38Z,2025-12-29T07:48:37-05:00,SSAWALLI,1,"10 PEMBROOK ST RECYC ON SIDEWALK, NOT SVCD",10 PEMBROOK ST,"RECYC ON SIDEWALK, NOT SVCD",other,
Medford Tags 12_29_25.msg,Medford Tags 12.29.25,2025-12-29T20:46:38Z,2025-12-29T10:27:26-05:00,SSAWALLI,2,56 SHIP AVE MSW NOT OUT,56 SHIP AVE,MSW NOT OUT,msw_not_out,
Medford Tags 12_29_25.msg,Medford Tags 12.29.25,2025-12-29T20:46:38Z,2025-12-29T10:27:26-05:00,SSAWALLI,2,58 SHIP AVE MSW NOT OUT,58 SHIP AVE,MSW NOT OUT,msw_not_out,
Medford Tags 12_29_25.msg,Medford Tags 12.29.25,2025-12-29T20:46:38Z,2025-12-29T12:27:07-05:00,SSAWALLI,3,"DCI 221 RIVERSIDE AVE, EXTRA ON SIDEWALK, NOT SVCD 1227AM",DCI 221 RIVERSIDE AVE,"EXTRA ON SIDEWALK, NOT SVCD",other,1227AM
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T07:08:28-05:00,SFICHTER,1,"113 PONTAIN ST, , RECYCLE IS CONTAMINATED WITH TRASH",113 PONTAIN ST,RECYCLE IS CONTAMINATED WITH TRASH,other,
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T07:08:28-05:00,SFICHTER,1,"115 PONTAIN ST, , RECYCLE IS CONTAMINATED WITH TRASH",115 PONTAIN ST,RECYCLE IS CONTAMINATED WITH TRASH,other,
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T09:29:42-05:00,SSAWALLI,2,33 BUTLER ST LOVESEAT NOT OUT 0924AM,33 BUTLER ST,LOVESEAT NOT OUT,special_item_not_out,0924AM
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T12:00:18-05:00,SSAWALLI,3,11 BUTLER ST RECYC OUTSIDE BARREL 1151AM,11 BUTLER ST,RECYC OUTSIDE BARREL,other,1151AM
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T12:00:18-05:00,SSAWALLI,3,24 BUTLER ST RECYC OUTSIDE BARREL 1151AM,24 BUTLER ST,RECYC OUTSIDE BARREL,other,1151AM
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T12:42:33-05:00,SSAWALLI,4,67 SAUNDERS ST WOOD IN RECYC BARREL 1200PM,67 SAUNDERS ST,WOOD IN RECYC BARREL,other,1200PM
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T14:17:08-05:00,SSAWALLI,5,60 FULTON SPRING RD RECYC NOT OUT 0138PM,60 FULTON SPRING RD,RECYC NOT OUT,recyc_not_out,0138PM
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T14:17:08-05:00,SSAWALLI,5,70 FULTON SPRING RD RECYC NOT OUT 0138PM,70 FULTON SPRING RD,RECYC NOT OUT,recyc_not_out,0138PM
Medford Tags 12_30_25.msg,Medford Tags 12.30.25,2025-12-30T20:27:43Z,2025-12-30T14:17:08-05:00,SSAWALLI,5,76 FULTON SPRING RD RECYC NOT OUT 0138PM,76 FULTON SPRING RD,RECYC NOT OUT,recyc_not_out,0138PM
Medford Tags 12_31_25.msg,Medford Tags 12.31.25,2025-12-31T20:34:44Z,2025-12-31T06:34:04-05:00,SSAWALLI,1,51 ADAMS ST ELLIPTICAL NOT OUT,51 ADAMS ST,ELLIPTICAL NOT OUT,special_item_not_out,
Medford Tags 12_31_25.msg,Medford Tags 12.31.25,2025-12-31T20:34:44Z,2025-12-31T06:34:04-05:00,SSAWALLI,2,45 LYMAN AVE FIRE PIT NOT OUT,45 LYMAN AVE,FIRE PIT NOT OUT,special_item_not_out,
Medford Tags 12_31_25.msg,Medford Tags 12.31.25,2025-12-31T20:34:44Z,2025-12-31T09:36:35-05:00,SSAWALLI,3,2 LAUREL ST RECYC NOT OUT 0720AM,2 LAUREL ST,RECYC NOT OUT,recyc_not_out,0720AM
Medford Tags 12_31_25.msg,Medford Tags 12.31.25,2025-12-31T20:34:44Z,2025-12-31T09:36:35-05:00,SSAWALLI,4,16 WILDWOOD RD RECYC NOT OUT 0924AM,16 WILDWOOD RD,RECYC NOT OUT,recyc_not_out,0924AM
Medford Tags 12_31_25.msg,Medford Tags 12.31.25,2025-12-31T20:34:44Z,2025-12-31T09:36:35-05:00,SSAWALLI,4,17 WILDWOOD RD RECYC NOT OUT 0924AM,17 WILDWOOD RD,RECYC NOT OUT,recyc_not_out,0924AM
Medford Tags 12_31_25.msg,Medford Tags 12.31.25,2025-12-31T20:34:44Z,2025-12-31T09:36:35-05:00,SSAWALLI,4,19 WILDWOOD RD RECYC NOT OUT 0924AM,19 WILDWOOD RD,RECYC NOT OUT,recyc_not_out,0924AM
Medford Tags 12_31_25.msg,Medford Tags 12.31.25,2025-12-31T20:34:44Z,2025-12-31T09:36:35-05:00,SSAWALLI,4,21 WILDWOOD RD RECYC NOT OUT 0924AM,21 WILDWOOD RD,RECYC NOT OUT,recyc_not_out,0924AM
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T09:22:23-05:00,SSAWALLI,1,6 LOGAN AVE MSW NOT OUT,6 LOGAN AVE,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T09:22:23-05:00,SSAWALLI,2,6 WASHINGTON ST MSW NOT OUT,6 WASHINGTON ST,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T09:43:18-05:00,SSAWALLI,3,"45 GRANT AVE MSW COVERED WITH SNOW, NOT SVCD",45 GRANT AVE,"MSW COVERED WITH SNOW, NOT SVCD",other,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T10:38:44-05:00,SSAWALLI,4,95 SPRING ST MSW NOT OUT,95 SPRING ST,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T10:38:44-05:00,SSAWALLI,5,9 LOWELL CRT MSW NOT OUT,9 LOWELL CRT,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T10:38:44-05:00,SSAWALLI,5,11 LOWELL CRT MSW NOT OUT,11 LOWELL CRT,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T10:38:44-05:00,SSAWALLI,5,12 LOWELL CRT MSW NOT OUT,12 LOWELL CRT,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T10:38:44-05:00,SSAWALLI,5,14 LOWELL CRT MSW NOT OUT,14 LOWELL CRT,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T10:38:44-05:00,SSAWALLI,5,16 LOWELL CRT MSW NOT OUT,16 LOWELL CRT,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T10:38:44-05:00,SSAWALLI,5,18 LOWELL CRT MSW NOT OUT,18 LOWELL CRT,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T10:42:54-05:00,SSAWALLI,6,"52 LAMBERT ST , ALL UNITS MSW NOT OUT","52 LAMBERT ST , ALL UNITS",MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T11:57:23-05:00,SSAWALLI,7,"LAKEGUARD DR AND FOSTER CRT - ALL OF HOUSING AUTHORITY. CANS BURIED, MSW NOT SVCD",LAKEGUARD DR,"AND FOSTER CRT - ALL OF HOUSING AUTHORITY. CANS BURIED, MSW NOT SVCD",other,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T12:08:27-05:00,SSAWALLI,8,400 SALEM ST MSW NOT OUT,400 SALEM ST,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T12:08:27-05:00,SSAWALLI,8,402 SALEM ST MSW NOT OUT,402 SALEM ST,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T12:08:27-05:00,SSAWALLI,8,404 SALEM ST MSW NOT OUT,404 SALEM ST,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T12:08:27-05:00,SSAWALLI,8,406 SALEM ST MSW NOT OUT,406 SALEM ST,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T12:08:27-05:00,SSAWALLI,8,408 SALEM ST MSW NOT OUT,408 SALEM ST,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T12:08:27-05:00,SSAWALLI,9,390 SALEM ST MSW BURIED IN SNOWBANK,390 SALEM ST,MSW BURIED IN SNOWBANK,other,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T12:09:02-05:00,SSAWALLI,10,59 BRADSHAW ST SECTIONAL NOT OUT,59 BRADSHAW ST,SECTIONAL NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T13:58:37-05:00,SSAWALLI,11,11 LAMBERT ST - WASHING MACHINE NOT OUT,11 LAMBERT ST,WASHING MACHINE NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T13:58:37-05:00,SSAWALLI,12,198 WASHINGTON ST APT 2 - AC NOT OUT,198 WASHINGTON ST APT 2,AC NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T13:58:37-05:00,SSAWALLI,13,73 WASON ST - TV NOT OUT,73 WASON ST,TV NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T13:58:37-05:00,SSAWALLI,14,305 RIVERSIDE AVE APT 22 - TV NOT OUT,305 RIVERSIDE AVE APT 22,TV NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 02_20_26.msg,RE: MEDFORD TAGS 02.20.26,2026-02-24T20:27:40Z,2026-02-24T13:58:37-05:00,SSAWALLI,15,Light guard drive and foster ct. Medford housing authority.,Light guard drive and foster ct,Medford housing authority,other,
RE_ MEDFORD TAGS 03_03_26.msg,RE: MEDFORD TAGS 03.03.26,2026-03-03T20:52:26Z,2026-03-03T06:45:05-05:00,,1,LOWELL CT BLOCKED BY CARS - RECYC NOT SERVICED,LOWELL CT,BLOCKED BY CARS - RECYC NOT SERVICED,blocked,
RE_ MEDFORD TAGS 03_03_26.msg,RE: MEDFORD TAGS 03.03.26,2026-03-03T20:52:26Z,2026-03-03T08:21:09-05:00,SSAWALLI,2,35 WILSON ST - CARDBOARD OUTSIDE OF RECYC BARREL,35 WILSON ST,CARDBOARD OUTSIDE OF RECYC BARREL,other,
RE_ MEDFORD TAGS 03_03_26.msg,RE: MEDFORD TAGS 03.03.26,2026-03-03T20:52:26Z,2026-03-03T08:21:09-05:00,SSAWALLI,3,113 FELLSWAY EXTRA MSW BAGS,113 FELLSWAY,EXTRA MSW BAGS,other,
RE_ MEDFORD TAGS 03_03_26.msg,RE: MEDFORD TAGS 03.03.26,2026-03-03T20:52:26Z,2026-03-03T08:21:09-05:00,SSAWALLI,3,115 FELLSWAY EXTRA MSW BAGS,115 FELLSWAY,EXTRA MSW BAGS,other,
RE_ MEDFORD TAGS 03_03_26.msg,RE: MEDFORD TAGS 03.03.26,2026-03-03T20:52:26Z,2026-03-03T11:57:58-05:00,SSAWALLI,4,605 - 607 FELLSWAY MSW NOT OUT,605 - 607 FELLSWAY,MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 03_03_26.msg,RE: MEDFORD TAGS 03.03.26,2026-03-03T20:52:26Z,2026-03-03T15:43:38-05:00,SSAWALLI,5,803 FELLSWAY - ONLY 1 TV WAS OUT,803 FELLSWAY,ONLY 1 TV WAS OUT,other,
RE_ MEDFORD TAGS 03_03_26.msg,RE: MEDFORD TAGS 03.03.26,2026-03-03T20:52:26Z,2026-03-03T15:43:38-05:00,SSAWALLI,6,91 PRINCETON ST - TV NOT OUT,91 PRINCETON ST,TV NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 03_03_26.msg,RE: MEDFORD TAGS 03.03.26,2026-03-03T20:52:26Z,2026-03-03T15:43:38-05:00,SSAWALLI,7,24 WYMAN ST - FRIDGE NOT OUT,24 WYMAN ST,FRIDGE NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T06:50:41-04:00,SSAWALLI,1,10 GIBSON CIR - UNACCEPTABLE ITEMS IN RECYC CAN,10 GIBSON CIR,UNACCEPTABLE ITEMS IN RECYC CAN,other,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T08:01:39-04:00,ARESSLER,2,34 VALLEY RD MEDFORD - MSW NOT OUT.,34 VALLEY RD,MEDFORD - MSW NOT OUT,msw_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T08:43:08-04:00,SSAWALLI,3,14 SCOTT ST MSW AND RECYC NOT OUT,14 SCOTT ST,MSW AND RECYC NOT OUT,msw_and_recyc_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T08:43:08-04:00,SSAWALLI,3,21 SCOTT ST MSW AND RECYC NOT OUT,21 SCOTT ST,MSW AND RECYC NOT OUT,msw_and_recyc_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T12:29:21-04:00,SSAWALLI,4,35 GRANT AVE - CUST USING RECYC CAN FOR MSW - NOT SVCD,35 GRANT AVE,CUST USING RECYC CAN FOR MSW - NOT SVCD,other,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T13:41:19-04:00,SSAWALLI,5,14 SCOTT ST AC NOT OUT,14 SCOTT ST,AC NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T13:41:19-04:00,SSAWALLI,6,75 CAPEN ST APT 1 FREEZER NOT OUT,75 CAPEN ST APT 1,FREEZER NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T13:41:19-04:00,SSAWALLI,7,60 RAMSHEAD RD GRILL NOT OUT,60 RAMSHEAD RD,GRILL NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T13:41:19-04:00,SSAWALLI,8,20 TALBOT ST TREADMILL NOT OUT,20 TALBOT ST,TREADMILL NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T13:41:19-04:00,SSAWALLI,9,230 FULTON ST GRILL NOT OUT,230 FULTON ST,GRILL NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T13:41:19-04:00,SSAWALLI,10,4 WINCHESTER PL EXERCISE BIKE NOT OUT,4 WINCHESTER PL,EXERCISE BIKE NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T13:41:19-04:00,SSAWALLI,11,52 WINCHESTER ST TV NOT OUT,52 WINCHESTER ST,TV NOT OUT,special_item_not_out,
RE_ MEDFORD TAGS 04_22_26.msg,RE: MEDFORD TAGS 04/22/26,2026-04-21T19:35:32Z,2026-04-21T13:41:19-04:00,SSAWALLI,12,7 MANGLES ST AC AND TABLE SAW NOT OUT,7 MANGLES ST,AC AND TABLE SAW NOT OUT,special_item_not_out,
RE_ Medford Tags 01_06_26.msg,RE: Medford Tags 01.06.26,2026-01-06T20:57:44Z,2026-01-06T08:29:11-05:00,SSAWALLI,1,26 MAMMOLA WAY SOFA NOT OUT,26 MAMMOLA WAY,SOFA NOT OUT,special_item_not_out,
RE_ Medford Tags 01_06_26.msg,RE: Medford Tags 01.06.26,2026-01-06T20:57:44Z,2026-01-06T10:04:33-05:00,SSAWALLI,2,122 STURGES ST RECYC AND MSW NOT OUT 0857AM,122 STURGES ST,RECYC AND MSW NOT OUT,msw_and_recyc_not_out,0857AM
RE_ Medford Tags 01_06_26.msg,RE: Medford Tags 01.06.26,2026-01-06T20:57:44Z,2026-01-06T10:04:33-05:00,SSAWALLI,3,11 WILSON ST MSW AND RECYC NOT OUT 1000AM,11 WILSON ST,MSW AND RECYC NOT OUT,msw_and_recyc_not_out,1000AM
RE_ Medford Tags 01_29_26 (4).msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T07:22:09-05:00,SSAWALLI,1,392 FELLSWAY - BULK ITEM BURIED IN SNOW,392 FELLSWAY,BULK ITEM BURIED IN SNOW,other,
RE_ Medford Tags 01_29_26 (4).msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T07:27:56-05:00,SSAWALLI,2,"WESTER AVE, WOODROW AVE, WALTER ST, BROOKSIDE PKWY, EARLY AVE AND ENGLEHUTT RD - RECYC SCVD - MANY HOMES NOT OUT. WE ARE ON A 1 DAY DELAY AND UNABLE TO CHASE ANY MPU'S.","WESTER AVE, WOODROW AVE, WALTER ST, BROOKSIDE PKWY, EARLY AVE AND ENGLEHUTT RD",RECYC SCVD - MANY HOMES NOT OUT. WE ARE ON A 1 DAY DELAY AND UNABLE TO CHASE ANY MPU'S,other,
RE_ Medford Tags 01_29_26 (4).msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T10:05:47-05:00,SSAWALLI,3,42 WOBURN ST RECYC AND MSW NOT OUT,42 WOBURN ST,RECYC AND MSW NOT OUT,msw_and_recyc_not_out,
RE_ Medford Tags 01_29_26 (4).msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T10:05:47-05:00,SSAWALLI,4,2 LAUREL ST RECYC AND MSW NOT OUT,2 LAUREL ST,RECYC AND MSW NOT OUT,msw_and_recyc_not_out,
RE_ Medford Tags 01_29_26 (4).msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T11:24:52-05:00,SSAWALLI,5,95 4TH ST - MPU - MSW NOT OUT,95 4TH ST,MPU - MSW NOT OUT,msw_not_out,
RE_ Medford Tags 01_29_26.msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T07:22:09-05:00,SSAWALLI,1,392 FELLSWAY - BULK ITEM BURIED IN SNOW,392 FELLSWAY,BULK ITEM BURIED IN SNOW,other,
RE_ Medford Tags 01_29_26.msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T07:27:56-05:00,SSAWALLI,2,"WESTER AVE, WOODROW AVE, WALTER ST, BROOKSIDE PKWY, EARLY AVE AND ENGLEHUTT RD - RECYC SCVD - MANY HOMES NOT OUT. WE ARE ON A 1 DAY DELAY AND UNABLE TO CHASE ANY MPU'S.","WESTER AVE, WOODROW AVE, WALTER ST, BROOKSIDE PKWY, EARLY AVE AND ENGLEHUTT RD",RECYC SCVD - MANY HOMES NOT OUT. WE ARE ON A 1 DAY DELAY AND UNABLE TO CHASE ANY MPU'S,other,
RE_ Medford Tags 01_29_26.msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T10:05:47-05:00,SSAWALLI,3,42 WOBURN ST RECYC AND MSW NOT OUT,42 WOBURN ST,RECYC AND MSW NOT OUT,msw_and_recyc_not_out,
RE_ Medford Tags 01_29_26.msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T10:05:47-05:00,SSAWALLI,4,2 LAUREL ST RECYC AND MSW NOT OUT,2 LAUREL ST,RECYC AND MSW NOT OUT,msw_and_recyc_not_out,
RE_ Medford Tags 01_29_26.msg,RE: Medford Tags 01.29.26,2026-01-29T00:00:00-05:00,2026-01-29T11:24:52-05:00,SSAWALLI,5,95 4TH ST - MPU - MSW NOT OUT,95 4TH ST,MPU - MSW NOT OUT,msw_not_out,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T09:20:39-04:00,,1,108 BOWDOIN ST RECY WAS TAGGED IN SERVICE DAY FOR CONTAM- CUST IS USINGRECY CAN FOR EXTRA TRASH IN PERSONAL BAGS-DRVR ARRIVED ON 1007 AT 1PM FOR TRASH MPUT AND DRVR SENT PIC OF OVERLOADED BIN- LEFT BHND AGAIN,108 BOWDOIN ST,RECY WAS TAGGED IN SERVICE DAY FOR CONTAM- CUST IS USINGRECY CAN FOR EXTRA TRASH IN PERSONAL BAGS-DRVR ARRIVED ON 1007 AT 1PM FOR TRASH MPUT AND DRVR SENT PIC OF OVERLOADED BIN- LEFT BHND AGAIN,other,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T10:27:32-04:00,,2,41 SUFFOLK ST RECYCLE CONTAM W TRASH IN BIN- LEFT BHND,41 SUFFOLK ST,RECYCLE CONTAM W TRASH IN BIN- LEFT BHND,recyc_contaminated,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T11:30:14-04:00,,3,63 CENTURY ST RECYCLE CONTAM W TRASH IN BIN- LEFT BHND,63 CENTURY ST,RECYCLE CONTAM W TRASH IN BIN- LEFT BHND,recyc_contaminated,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T11:30:14-04:00,,4,51 CENTURY ST EXTRA RECYCLE ON GROUND LEFT BEHIND,51 CENTURY ST,EXTRA RECYCLE ON GROUND LEFT BEHIND,other,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T12:10:08-04:00,,5,93 MYSTIC ST EXTRA RECYCLE ON GROUND LEFT BEHIND,93 MYSTIC ST,EXTRA RECYCLE ON GROUND LEFT BEHIND,other,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T13:07:41-04:00,,6,131 MYSTIC STREET RECYCLING NOT OUT 08:49AM,131 MYSTIC STREET,RECYCLING NOT OUT 08:49AM,recyc_not_out,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T13:07:41-04:00,,6,141 MYSTIC STREET RECYCLING NOT OUT 08:49AM,141 MYSTIC STREET,RECYCLING NOT OUT 08:49AM,recyc_not_out,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T13:07:41-04:00,,6,145 MYSTIC STREET RECYCLING NOT OUT 08:49AM,145 MYSTIC STREET,RECYCLING NOT OUT 08:49AM,recyc_not_out,
RE_ Medford Tags 10_08_25.msg,RE: Medford Tags 10/08/25,2025-10-08T19:02:50Z,2025-10-08T13:07:41-04:00,,7,82 MYSTIC STREET RECYCLING NOT OUT 08:04AM,82 MYSTIC STREET,RECYCLING NOT OUT 08:04AM,recyc_not_out,
